edp,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
16,0.001294685493800709,0.0008068987143818742,0.0021627221000828653,0.0013248897627138635,0.0021293779185588926,0.0013189202157096254,0.0021462320752548623,0.001431002013219534,0.0021103649903641453,0.0013918947673669452,0.0023107443619605453,0.0014279930801869354,0.0021795929316832797,0.001389417824943253,0.002160887805984301,0.0013954722218260905,0.0017806724113859625,0.0011460407672639894,1.1774997966358787e-07,4.955436716809041e-10,6.43604659638569e-07,1.1342319424275454e-08,3.1324272898163544e-07,4.153780480827535e-08,2.8494651353197508e-08,2.355928890094541e-08,4.028507130921e-08,3.987183407491267e-09,3.4224102950290565e-09,1.4176815500631702e-09,7.382665363905236e-09,6.042105250298416e-09,1.0805008649292297e-08,1.818398462358268e-09,2.3150095988406362e-08,1.9623975837710525e-09
17,0.0009620686029282587,0.0010187279297527063,0.0016129687336016434,0.0017240613277704736,0.0015785610539133354,0.0017153866990749684,0.0015789315049355263,0.0017685480242267126,0.0015084390111181388,0.0016936543773039391,0.0015359040540123385,0.0017592512948261024,0.00150124028304589,0.0015988309930068517,0.001543551931237323,0.0015141102825946301,0.0012906783722965835,0.001247182093550558,5.004125934170222e-09,1.7838212714399016e-09,2.493851760751809e-08,2.6775536079208478e-08,1.766563702328935e-08,2.9659025556488555e-08,4.0093967647775925e-08,1.6123155527774211e-09,8.65125013892642e-08,1.167731091928673e-08,1.0641932758211477e-07,1.265322471904973e-08,6.029323717566015e-08,9.547336428950647e-09,5.3988538966787365e-08,6.992340617538793e-09,2.5889381985021573e-08,4.688464979146753e-08
18,0.0010813350535810165,0.0010623782623905439,0.0017367453016806644,0.001803334501383831,0.0017077324971907465,0.0018496930437150445,0.0016526595065903132,0.0019781491301303386,0.0016128828483542928,0.0019280982080450105,0.0018806388488619465,0.0020335441117389228,0.001905122940708548,0.0019037202997521608,0.00199015033517266,0.0018931933931746036,0.001665542684888553,0.0016058459338634727,2.471291936241709e-08,8.973914370163384e-09,4.262576471796861e-08,6.552932486648717e-09,1.352454572908829e-07,5.064030812619387e-08,1.4429459222830673e-07,5.1540797145357964e-08,1.3882043410068994e-07,4.5023646018480876e-08,8.728886819086995e-08,5.232419647792498e-08,7.18471827471493e-08,5.501716722908704e-08,1.376693349793875e-07,1.051328340351007e-07,1.8646056296255227e-07,1.8816567051854143e-07
19,0.0004916192214680321,0.0014353742674756594,0.0008068956409975547,0.0022941157634279066,0.0007728870790514705,0.0021027451032547295,0.0009091782022937381,0.0021957435297958105,0.0009197944770118069,0.002323070908568663,0.0010376172081677103,0.0027239457681319536,0.0009920588111625235,0.0027262285630197647,0.0009891764215170062,0.002950692416604023,0.00084602555306345,0.002537197721846289,1.984923245132582e-08,4.065731236638967e-08,2.427868245277344e-07,3.3062397777409876e-07,8.504504225992311e-08,4.161572172809682e-07,3.289801195792103e-08,1.8264945706157384e-07,3.991526623184915e-08,4.3163763025238825e-08,5.916276117005702e-08,3.5606287150852847e-07,7.3915285397735284e-09,1.3160803339221428e-07,9.356876401796159e-09,2.981064294383875e-07,1.0222342667291676e-07,6.133310617186336e-07
20,0.0008854547889745151,0.000697413354504499,0.001426927208661775,0.0011263354556572702,0.0014192943354402543,0.0011922651843758048,0.0016516059593657802,0.0013586114813706684,0.0016617487373908819,0.0013790419803284186,0.0016940214369351575,0.0014541707432974061,0.0014276940460187365,0.0012751383027566165,0.001480200643095726,0.0012336430948370679,0.00126769307428998,0.0010619670607430586,4.723259552490701e-06,1.4297853043074371e-08,7.211682120259879e-06,4.9403753801160284e-08,2.8950161566602096e-08,6.837734774956229e-08,5.0569901710893e-06,5.405353896518402e-08,5.206586958367094e-06,5.2443161708787486e-08,6.37745956175168e-06,6.220419734896393e-08,2.352365935567926e-08,3.912244316063423e-08,3.1648524806743208e-06,1.863870939432378e-07,1.2387752217884595e-06,6.287856598476318e-08
21,0.0012428302421642913,0.0017345096617953958,0.0020920237042184727,0.0028311467565382007,0.002062814095767532,0.0026471287763007623,0.0021629344537962727,0.0028035392054277563,0.002073700519640449,0.00266980221847084,0.0020740872534578568,0.002821900872162567,0.0018771072125452282,0.002606922085335467,0.0019300915086414067,0.00286905503154949,0.0016501874935978416,0.002507444497754262,4.092488392006166e-09,9.288398790467425e-06,8.761830608156863e-08,2.471966633695163e-06,1.4401766482588437e-07,1.332281932098908e-06,8.139524582330394e-08,6.301844936518294e-07,7.731504907220323e-08,2.0343612940816333e-05,7.919336809825876e-09,4.354055473752234e-08,7.949559280803482e-09,1.1391983289311117e-07,3.241481946933992e-08,1.455046891930287e-05,1.9233618304653266e-08,1.1152980505056194e-05
22,0.0011275171503544945,0.001500920915977515,0.0019265040048866355,0.0024514508275662633,0.0019415525035481108,0.002336836612626341,0.0020296521714314405,0.00235924534716763,0.001960166125754794,0.00225700781138494,0.002061767785852969,0.0023448798934929314,0.0019092854003990316,0.0021419882762301477,0.0018575798588184034,0.002187614971321754,0.0015412688081882047,0.0018114055043255155,3.3550875208010596e-08,4.3290822594136033e-07,2.1623662525798897e-07,2.0083503642262553e-06,2.5320693767794837e-07,7.291253391999376e-07,1.0218566127003283e-07,2.099426172451136e-07,7.558332424406162e-08,6.595772673715917e-08,1.3605504588855748e-08,4.6838781885072244e-08,1.7903768647338056e-08,4.1869332202865796e-08,3.019926902452642e-08,2.756227972973552e-07,3.4644383529195885e-06,2.0604901272410945e-07
23,0.0009946575639349308,0.0012493035520423734,0.0016832923663930932,0.002112860352397843,0.0016838693514148956,0.0021474887209274604,0.0017045336403084354,0.0023894293826233546,0.0016021007568933195,0.0023852343374521,0.0017512292529584556,0.0024861697818568864,0.0016247269746942877,0.0021668423053991938,0.001570316310357861,0.0020540085863662762,0.0013155826079896062,0.0017074443895380453,1.689829579380408e-08,2.464312416340395e-08,3.142599650831464e-08,1.3807783482888083e-07,6.502965114177347e-08,1.8409815284947615e-08,8.139518682475533e-08,1.579736555975278e-07,1.8795180910569777e-08,2.3628916622992217e-07,2.482921613595158e-08,6.771037210546758e-08,1.0213532441163606e-07,4.98953563690777e-08,3.3294533003766663e-07,1.724434559377136e-07,3.960384211855746e-07,3.47573397436289e-07
24,0.0014914907333835917,0.0008806364827571073,0.0024394961517805887,0.0015351264496925037,0.002441703935181194,0.0015559108134030064,0.0026412872634254195,0.0017106145748246987,0.002541183187870467,0.001724921306194847,0.0024867787056203814,0.0018065446776416134,0.002194534381206935,0.0015528940086683763,0.0022628809588166997,0.001566199754766775,0.0019391139756543174,0.0014887258018949122,1.978174464358066e-07,8.503277354151441e-08,7.470292884373135e-07,4.307452102027208e-08,3.25685502345923e-07,6.075237615526942e-09,5.283538366234439e-07,1.4903796642110544e-07,4.998647204719116e-07,1.974897152967798e-08,3.738880185149877e-08,1.4976998394117652e-07,1.3264778707605552e-08,4.7345333329351194e-08,4.724196328316578e-08,1.9237122158313205e-07,2.293650875173694e-08,5.6994020775704244e-08
25,0.002018600469050062,0.0010829034743292606,0.0034043029485380316,0.0017404948666975715,0.003382856448443764,0.0016682971489487357,0.0037518742647932456,0.0018139837764790717,0.0037331480831976492,0.0018417874377813944,0.003888444191079713,0.0020914216663006037,0.0034861236781782434,0.0019230734465348065,0.003181703871630739,0.001996717909456551,0.002646071157443681,0.0018049960105158036,5.896682913412946e-06,3.409803343453438e-08,2.9322222958832943e-05,5.159653703993097e-08,6.64431403938277e-06,2.307663581267262e-08,1.143778888098617e-05,8.684543259099953e-08,4.027592061354967e-06,9.805501489399424e-08,1.5966296909222302e-05,8.207711173271969e-08,1.5251167609194126e-06,6.710038328289332e-08,4.82387843433218e-05,1.2247724950071863e-07,3.976587276617165e-05,1.5800956220823426e-07
26,0.0017893429511516383,0.0014469948050707955,0.002679292139880021,0.001642377534756319,0.00305481043269475,0.0013795350473603028,0.0035934367928470924,0.00172041133915744,0.003302314987591648,0.0017752657318544644,0.003472313513012085,0.002267531868332646,0.0032954257398463906,0.0023381019085558052,0.0028984131312862226,0.0023808178807444257,0.00339977873169559,0.0023013360477648535,4.036713498679451e-07,4.6906606603676105e-07,2.2386514742155404e-06,5.058931970460992e-07,5.014205640230582e-07,1.7304456993074931e-07,4.850293438006272e-07,7.921140651465461e-07,2.2254778364605034e-07,5.41973860920777e-07,8.420329520045363e-07,1.0659568516002218e-06,6.915368555863737e-08,1.2908561328455455e-07,1.0189399075143677e-06,2.46657614765879e-07,1.9830963669931218e-07,2.7127855959589167e-06
27,0.0010692133731994996,0.0015130106309813641,0.0015891311721491354,0.0025219877067737258,0.0015920635921307551,0.0025844701047862953,0.0016089140399828466,0.0026186456492062007,0.0015561426085777391,0.0025759865296468734,0.0019634933918162368,0.0025757340949448546,0.001963860059216111,0.002342666012125647,0.0019878793084232302,0.0023430944050762646,0.001964120578232843,0.0020638743170109217,8.848208594925218e-06,4.383348324721916e-06,1.5141880410776207e-08,2.3051471475990228e-06,5.439353543068419e-10,2.530324824104167e-06,1.6366891305320574e-05,2.372754605777455e-06,1.6042475942191802e-05,4.307396589038974e-06,2.904599690615997e-08,3.055400652486062e-06,2.787261641622465e-10,1.717147563983084e-08,1.4022854253317595e-05,8.349367584579156e-06,1.1043029461025154e-05,9.05157158321944e-06
28,0.0014395079998051371,0.0014486041777088871,0.00212028942598232,0.0020833993880152173,0.001756249689489977,0.001981987670133443,0.001353649373260089,0.002072512345506137,0.0012726851668578532,0.0020033279864203534,0.0019721973827333274,0.002711430969975003,0.0022412245878743195,0.002973167144051544,0.002528102101091879,0.0032512160956007763,0.00208597805354423,0.002708149729816596,6.459674791068593e-08,2.1012368418767605e-08,2.9611921387406774e-07,1.7296805582277364e-07,6.730704093425928e-08,1.0143760113627376e-07,1.049814567420345e-08,5.890184517388557e-09,1.5995672084668098e-09,2.9178142797457952e-08,1.4255954576689879e-08,2.093418052999909e-07,5.702494715989272e-08,1.175655399684013e-06,3.2626462493463514e-08,1.9040612004701774e-06,1.324672133976565e-08,1.0036896476966111e-07
29,0.0008482876860470223,0.0013173839863034513,0.0014001978751568606,0.0021173130878717143,0.0013405385134740105,0.0019492667356479343,0.0013539917751088037,0.001979941907279049,0.0013080123513261109,0.001935810040112172,0.0013297481320904963,0.0019601694933474925,0.0012006579448393844,0.0017187950766864644,0.0012176845963172984,0.0017340668779602087,0.0010396004300597538,0.0014608313211491829,1.2588829226962115e-08,8.843889591499835e-08,2.1415128552638075e-08,3.462753585617154e-07,7.948926187105015e-08,1.799164112017895e-07,1.0430062178046333e-07,1.1419089866015912e-07,1.793437510593394e-07,1.1847336501427329e-07,9.232301911883039e-08,1.6499940549661544e-07,3.796604837789292e-08,2.0714141465202403e-07,8.28640900875409e-08,3.651493197104302e-07,3.777740668197484e-08,4.1963893322307953e-07
30,0.0012003007226448527,0.0015464085805557495,0.0020609829568969023,0.0026175618910039182,0.002170562993307693,0.0026326634255849904,0.002297536230839046,0.0026640974128187334,0.002202317713111915,0.002534661300131957,0.0022155427991556896,0.002710308384247456,0.001993623816617205,0.002528861738344056,0.001887633283781579,0.0024473440631121003,0.0015447048719904634,0.0020944380471989276,4.800007583160086e-10,2.3006608763985324e-08,1.0076243563043837e-08,4.883561619724723e-07,3.4090673077440534e-09,9.306527274815096e-07,3.3278295366909685e-08,1.281736892764029e-07,2.3986982342301306e-08,2.4866468355460567e-07,2.5288790496953396e-09,1.3059001227638605e-07,1.0919679800726501e-08,2.2274778549705422e-08,1.2385275651657416e-08,8.397898272051763e-09,1.6518748134788703e-08,1.965670890562532e-09
31,0.001562855371949276,0.0012948112525888616,0.0026409013091252564,0.0020995453253308195,0.0026958332349799876,0.0019465069807697876,0.0029248438434930366,0.0018470077823187663,0.00286188490564471,0.0016944385746756124,0.0028287540151462165,0.0016016965629895952,0.002710242179675176,0.0014735671209645058,0.0027711333374686067,0.001626154068690714,0.0022971334422203214,0.0015086555606910006,7.764655111097996e-07,2.1708661379177383e-08,1.9483154289971133e-06,2.939345832772331e-07,6.030669782133239e-07,2.892375676203612e-07,1.9588019089762816e-06,2.705994793139048e-07,3.2794549343774086e-06,2.847260656587231e-07,1.166626423486298e-06,1.699298056608825e-07,1.356023822463609e-07,6.317461551267094e-08,9.64177131868316e-07,1.6441193416165958e-07,1.286656167917198e-06,4.2165270144024535e-07
32,0.002093335345360309,0.0018979324489696318,0.0029981231305507344,0.002784987017995364,0.002232708942115895,0.0023825469696158266,0.0018531034709247114,0.001981319831044373,0.0023467438249184405,0.002327695087955036,0.003091698044919374,0.003178124347933239,0.003265975424195787,0.003628992112850644,0.004875152232394984,0.0053692643794434995,0.004097421297673827,0.004188908799783342,3.972380687436258e-06,9.325562555255856e-07,1.9289766792974742e-05,1.1289882918427719e-05,5.133998518364692e-06,8.413203315748019e-06,5.470775430850597e-07,2.970322963544313e-06,2.0902146659025382e-07,3.1537908755182633e-06,1.072105718996426e-06,3.0566409045303543e-06,1.2661722622165692e-06,5.140882986757042e-05,1.938442032203832e-05,0.00028163814870215526,3.2103636338614865e-05,2.41360440793923e-05
33,0.0014176766742204426,0.0010180452593431246,0.0024775025711588536,0.00178704355749432,0.002567503906209294,0.0018550350905999996,0.002729432720087548,0.0020200350663139685,0.002639737533497542,0.0020279332831335496,0.0027838438601191277,0.0022252247516477528,0.002591983555910883,0.00206873691165941,0.0024866841013982924,0.0019794515283513905,0.0020132914919318598,0.0016855759135403804,5.0836987216096236e-08,1.4622127734886659e-09,4.905219164237118e-07,1.4476852395609175e-09,9.847309404776252e-07,3.070168943503258e-09,8.75088244612181e-07,7.2173957124340456e-09,6.555412908971163e-07,5.47819318674465e-10,1.7654608747880615e-07,1.5598810994524656e-08,4.2357330714828415e-08,1.6997592039839298e-08,1.3771777537932772e-08,9.225303958384493e-09,1.4667225592375655e-08,1.3190574093704358e-08
34,0.0007390052466519852,0.0008466961323890786,0.00120765561508452,0.0014227612237373026,0.0011317269814804594,0.001400750557354436,0.0010195666311403296,0.0014962665176652084,0.0008953091320203108,0.0015213039648829174,0.0010290720412396588,0.0016365653454197989,0.0010274651562016779,0.0014748116419611228,0.001094566138191569,0.0013547439213486044,0.0009205797355713379,0.0011005446987203816,4.554567591739762e-08,9.406545903859724e-10,5.5474574406564024e-08,2.1995269515131545e-09,2.057617208060027e-09,1.3773688447607714e-09,1.5704517905170525e-08,1.3352039311139828e-09,2.4348934318875215e-08,1.9544601414654755e-09,2.1269001623958675e-09,4.940351465656987e-09,6.021555787151569e-09,5.3899106123827286e-09,7.886043050388034e-08,6.47941126334607e-09,7.337433460113865e-08,1.0805387770418715e-08
