edp,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
loc,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
dir,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
2,0.0060006304513042,0.012345460728038842,0.01757401601230078,0.0331264861753349,0.021817839496557072,0.040485737014660135,0.02374046357181552,0.03909392385849633,0.019384601844658747,0.03052308427300496,0.010343509528172791,0.015739343292047205,0.006189012607905933,0.009629835438577202,0.005125683704913642,0.008505523760265787,0.00399078777178363,0.0051956381879971186,0.0004360447590827038,0.004763207349652167,0.004049349003812911,0.014235587576335746,0.006162249824791451,0.01811809269304191,0.007752372888926315,0.0163178805564463,0.00583331380758491,0.011165423873607513,0.0019060111507802212,0.0036429942973908516,0.0009035028873645129,0.0018572678846072066,6.90992941097321e-05,0.0012929553822538585,7.614512836897397e-06,0.0001929378187209755
3,0.00727788489521712,0.010156725334371562,0.0206040209226172,0.02817807463448867,0.023547539372364795,0.032927047153472215,0.0208804965778201,0.03378127020505657,0.015867033206042366,0.03007562413684046,0.013523506198273841,0.030937164437238377,0.010275359108555962,0.026544673725856838,0.007127881674764118,0.013738794972319841,0.005665676449773475,0.009979388337959697,0.0011530267718313958,0.002102249770162018,0.0011666386993930931,0.005775957678056342,0.0002572543060774042,0.004769509611694481,0.00011323369368673179,0.0020464592528950587,0.00019236375614912148,0.0036094239725019744,0.00012130380389292617,0.007049287044357831,0.00014688771775052222,0.006474711158983855,6.541879294877765e-05,0.001436305117669422,0.00010634167279721467,2.0270746365250525e-05
5,0.011614787911007264,0.007011077376199581,0.03148620880408702,0.022785797468560735,0.04023658801264951,0.028891019502176523,0.047690310803768676,0.02817993671110019,0.03134524151160761,0.022766131342405942,0.011936906354066811,0.013723190605280258,0.006944193079476679,0.008993422578441846,0.006410787869542989,0.0053755433545148385,0.004379161139116143,0.0042059784281624985,0.0016835031916612121,0.0012161055289411512,0.0007883231751008543,0.004167951354615721,0.006384874286137831,0.005349581618610123,0.008531657816085149,0.005349762285984095,0.004581821686221385,0.003972941177750731,0.0011957059123626655,0.001611495615080492,0.00048503094903448946,0.001070205707470412,0.00014219581248737677,3.066101555236587e-05,3.393918243566337e-06,1.0342578464287234e-05
6,0.007511007693069127,0.00737475168717396,0.01669445499393852,0.0248182601066521,0.021304366024217807,0.03640082573452838,0.024496205728264286,0.042106512832944455,0.022996819429067797,0.03665514432318306,0.021877378781180373,0.026767003574285457,0.016551912888685055,0.01588860383411065,0.008342863021539006,0.007916447991384667,0.004516937798738305,0.004723374354454027,0.0014443281521030944,0.0012105014439514274,0.0021205848218461432,0.0026409622847574374,0.0026119853367232407,0.0009070303994158125,0.0035961093764480955,0.003983099497863959,0.003701920823899164,0.004063690616183938,0.003206291975612825,0.004199580679314658,0.002308433222973736,0.0019547613465009674,0.0010479070671801562,0.0007440705537459841,2.2432738940083918e-05,2.4990706575181932e-05
7,0.01565389901698706,0.005341720770705138,0.03528091020978165,0.01423076256387532,0.039682156222856535,0.01854860713325715,0.03660794409684446,0.019465370589346945,0.03248453163579663,0.016455639867236742,0.026003920008664593,0.009933192037346569,0.017970591151622486,0.006108964537200687,0.00845131591057823,0.005503435200230504,0.004515725433977129,0.004322531225777475,0.00039320271713086787,0.0003748749658713123,0.0014117215265284774,0.0028337804626185625,0.0016369124457984933,0.004183437481772703,0.00337979514275185,0.004546065042171294,0.003574016014570961,0.0036147688466825314,0.0036861353464155487,0.0016131797005252064,0.002505168031276173,0.000717938494875661,0.0009282382709917135,0.00016873443877469266,7.946918889494253e-05,1.1090644130902388e-05
8,0.006543144370801954,0.02033381348682197,0.01974845505757647,0.040058499882200935,0.02404156025376893,0.05709799275857993,0.028486132303663318,0.05334934695531198,0.02615051243371595,0.02924254485329166,0.017176177749474466,0.021259206552626503,0.010694536415174961,0.013743851552058314,0.006861562797016842,0.0065226987355411215,0.004682352633849967,0.004290453465313107,0.0008804840990501535,0.004476659752388356,0.002431541957263761,0.004439005905432359,0.0004476925217381757,0.005307756097482429,0.0025258949816684725,0.0016189939670076352,0.0023228575503814707,0.002821600942978064,0.001420881771472852,0.0004974823686524398,0.0006963766692084508,0.0003856349406510507,3.407113065539766e-05,0.0003290318340630248,2.509145863087176e-06,4.576968573635338e-05
9,0.00581043968782469,0.006503766985028266,0.016044687312736786,0.016580848522609173,0.018858936623196605,0.02060406054452228,0.02047060826190645,0.022964085807718863,0.01830639536523587,0.021224239474119548,0.012089642621256327,0.015661941820609922,0.0059126233277213445,0.010851160297542016,0.005691837255341409,0.007966958098484472,0.004330863269035916,0.004689439513357914,0.0005309781002778655,0.001344443927079113,0.003516575647792884,0.003671850799612142,0.00435677562400782,0.004451332572365558,0.004848620398314336,0.005106418347940663,0.003655827296908945,0.003958918721853572,0.0014295839671137544,0.001524850476643832,0.0005798938518062432,0.0009638480811047234,0.00025473449359318635,0.000715381566410953,9.44592145619164e-05,3.454779771439327e-05
10,0.010711308071334165,0.007527199607376684,0.026839373400448754,0.026063956537148603,0.02847819311841831,0.036097285121715,0.02386574516130206,0.04297649189023749,0.017604265850019694,0.03614831459854649,0.012880542954496317,0.024824874382793096,0.00914347222386421,0.01595566225757335,0.00593931390071138,0.0073308860666920885,0.004302549812531884,0.005174332630063004,0.0015961290404861246,0.0017396770711237608,0.000987631047913219,0.00544049383947757,0.0006295651114406522,0.00950864824725222,0.001607703123232132,0.012124231970335953,0.0012987216865877151,0.009780297756821328,0.0010954742519981894,0.005743349375874382,0.0011042604428873133,0.002767746161405917,0.00011260010762116412,0.0007086891457731871,3.4843578973938806e-06,0.00014594651729135015
11,0.005024224156606452,0.005282519750009957,0.016758005845546195,0.014194669732684085,0.02197696863917516,0.016738964670978566,0.021422427657520976,0.01763050812605254,0.017725831431256243,0.015911710327952192,0.018966066061035958,0.015867646760384994,0.01574444593877158,0.013963262298833382,0.009888589791565563,0.00935788463667497,0.004442836684394782,0.00458877176885408,0.00031521961984336727,0.00031498894367590715,0.0016898914100233206,6.05814246929583e-05,0.00299282202751149,0.0005786092656376147,0.003235503444317665,0.0012209084680093263,0.0023904543842636437,0.0011689692400856451,0.0016840949747605758,0.0003277751669214491,0.001480046821995836,0.00042607664865330355,0.001133399596484838,0.0007571398627060949,0.00010109109935063073,5.747678510526574e-05
14,0.005524909550779418,0.00576512900248799,0.018370572326045054,0.02011695249153479,0.024765272315028095,0.027405437135164162,0.02697614189638685,0.033498707286743756,0.022574803551276192,0.030351655480452804,0.020587408257222845,0.01835087034257686,0.012939383050895441,0.010608233132846175,0.00765108911503366,0.0066321340770854114,0.005508088675502149,0.004858767065948093,0.0007175159615004108,0.0007918734493862327,0.003642597331899672,0.002747505799421306,0.004474523949970818,0.0037421997060506744,0.00414901124802579,0.005039812554004661,0.0026034048056443946,0.00465137144227313,0.00011266732654835038,0.0017344608696140563,0.0003242223972422641,0.00021273579269812885,0.00031895865473123954,0.0003013071531015485,0.00017708621247832277,0.00012303858562881165
15,0.005053508796710469,0.009807841952870234,0.01910667515981046,0.024514246062056537,0.026111676497427058,0.03075138089033364,0.027804871924169357,0.030002965661631745,0.023009622268521587,0.023916389549020114,0.013388788379757637,0.016990511043583484,0.007500488879418303,0.011919051654009704,0.005838774625884236,0.006328822821748175,0.0040279836323419,0.004123559639768569,0.00017997111898652708,0.003544357954968841,0.001173240044737405,0.007189940442987227,0.0021735031334445916,0.009001399652097985,0.003260793670100743,0.009695506010443089,0.0026790891362164166,0.0071035092597658694,0.0010936159578529608,0.003044829374802808,0.0006525683242746244,0.001973542094527099,8.610226282456868e-05,0.0005495670033236421,9.781908358730844e-06,1.258261861436516e-05
16,0.012055432829195904,0.012331085563246363,0.03595429525984688,0.02674533610659503,0.0394559023425494,0.029761694213027587,0.027276659411900307,0.025875540594441998,0.022156512938038997,0.020780493671557914,0.016387405465196483,0.013453732180465475,0.013088567125220524,0.006852634262153892,0.007068317164634362,0.006145766837215207,0.0042435959590174255,0.004350563661604385,0.004066841622851499,0.004236789882712396,0.0076975357810598905,0.004987628232227103,0.006152865689168244,0.004029999209724745,0.0032702323771656573,0.00143591396724074,0.001372106106247657,0.0005456615220855023,0.0005373473537099302,0.0004750399100539116,0.0005954713718019594,1.3850271195034102e-05,0.00018605486066138933,0.0003546333642638486,1.1052267990877352e-05,1.368476681731576e-05
17,0.014075395008009249,0.005051380992527039,0.034595770700130694,0.016004112261604593,0.041363815364732,0.019215013861623536,0.047083981797717764,0.01849476320647301,0.03341133402101002,0.01776735618922257,0.015678159926799103,0.02014960993368426,0.010836052785376337,0.01772377717970815,0.006859859540591716,0.012281882382972004,0.004694141269220486,0.005200603847713936,0.004649848314877786,0.0006516182609080947,0.008159156842083022,0.0014613015196667497,0.007154361698416305,0.0013817986894061485,0.0071176997713574665,0.0005338121748838218,0.0051909693381752085,0.0005641350280341073,0.0018709854239201541,0.0006485413723820255,0.000862548799123733,0.0005790569375708143,0.0005030191935024681,0.00033368264425419564,3.577851041364922e-05,0.00019594811229183565
18,0.005825031143930608,0.017204812352607405,0.020003386871253113,0.035230335917511235,0.025836360147402225,0.0351426096774623,0.0324650623328374,0.024872366612852668,0.031399241309016585,0.01804135663695235,0.02179806413005397,0.008710528341048178,0.015219831171519113,0.006269674808078778,0.008380720131914285,0.005859764927222317,0.006042294192853457,0.0048382312950424125,0.0007984117410458142,0.007663704821127627,0.004533634466723206,0.010485000930090936,0.005103449080592804,0.009490586105579039,0.004761354976001325,0.005781245688766481,0.003816371714409915,0.003792703921635665,0.0015940391559469535,0.0007006298034095237,0.0004682087362571719,9.336579841749504e-06,3.745772910798196e-05,2.4580579513144566e-05,0.00040163242092181245,4.107641722713062e-05
21,0.004104331374287506,0.006704551987527265,0.010138053847923201,0.021463802163095166,0.011528773876946863,0.02547947081935055,0.011034461513346422,0.02513892225045919,0.012614704771261368,0.02227706513208027,0.011897944183700906,0.021612714676917957,0.008901804711427758,0.017585695921761364,0.007008509782647565,0.009575204426381023,0.0047320946912065434,0.005700741532623754,0.0005038727509506961,0.00025154761947659835,0.0013358809169884073,0.004272162094281103,0.0017819741072366067,0.0057625963029597806,0.002274350564612428,0.004300417040117497,0.0018782166596785304,0.0025265258231671256,0.001189251488346974,0.003814248898694236,0.0006938054193556603,0.0032745982339270974,0.0003793770666333689,0.0013464537176920948,0.00014970489065991812,0.00024081932201393014
23,0.012837324361330105,0.013046077350325102,0.028546906393900073,0.029661916626498402,0.03358062948406243,0.03336960372166723,0.03064299838147489,0.029213776942365783,0.02324160936149102,0.0213541696684085,0.012753523351502764,0.011856932081095443,0.0067525122718303686,0.008638205337867692,0.006955644123081786,0.005546081609331088,0.004199200422282927,0.004514538988480629,0.004868058275369963,0.0060480029871843345,0.008297700618027894,0.008268835572133848,0.008157941288861645,0.00790438364903324,0.005552546423910003,0.00647076188248731,0.003810194283310018,0.004640076711032287,0.0017227819743184701,0.0016751543657302147,0.0009907052307815455,0.0009403096593347559,0.0005266776369323939,4.5325919383659566e-05,2.1535982779621094e-05,4.050881419435332e-05
24,0.003889991162263024,0.004028955003936993,0.010764556682215919,0.012250775097201346,0.0147193261859378,0.013461483443246536,0.015416310955326086,0.013435857097976863,0.013958722271094756,0.012572118258434172,0.013608249965395102,0.013403108853854172,0.0112532176841169,0.009718762831950594,0.007069572093024367,0.006189466201437119,0.005430003578420743,0.004151498404775604,8.123567151974853e-05,0.00040799572814790094,0.0019676155448798893,0.0015876285947954588,0.003030091134560364,0.0011876471322374003,0.0025098227495437726,0.0005717268541323445,0.001585184997308014,0.00010102994225883042,0.00168616081669657,0.0009191964992719747,0.0017517810566119358,0.0013454494986200618,0.0006222541893565257,0.0005108329159633706,0.00027354278630993014,1.5356599659404956e-05
25,0.0038152526713778373,0.006391387741020777,0.010169116405036682,0.01884512668461806,0.011093245976286838,0.024841390717162425,0.012208355386239792,0.0302769189657854,0.010041723083926212,0.027166467845274676,0.007686414083012525,0.01821445349254814,0.006544207666027067,0.011450078172874106,0.00534767877044505,0.008395679335219354,0.004098240729753906,0.005033240332759412,0.00020812349664414985,0.0018613332242799915,0.0002178877360198805,0.006752817133154171,0.00019258170476566132,0.008767659283973238,0.0005099741521433438,0.010405772038852353,0.0005142486674662171,0.008252676578402153,0.000363600488704088,0.0031910738760571817,8.097205586633216e-05,0.0017420640138859683,3.8129622943181096e-05,0.0008462965290897805,6.48928658750045e-06,0.00013502649091833837
