edp,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
loc,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
dir,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
1,0.005580651372472766,0.003906586470247574,0.021277511910700986,0.01159473158583369,0.027432787307648355,0.01236707581083414,0.02883744532153217,0.011579232758538756,0.024993665862215363,0.011508734495076195,0.020488559007479885,0.016363428136275386,0.015772064983951763,0.014375476164646144,0.012684972047448713,0.008909849149162624,0.010814474905554476,0.006014833258602754,0.001349502291354309,0.00018335624634011386,0.00674409931224812,0.0006022446980258301,0.009088320045542771,0.0003485029213909479,0.00940854111462293,0.00044259159379695626,0.007265710763208233,0.0012664690326636137,0.0031361962305483226,0.002885917367323261,0.0014474753645358901,0.002729922300313151,0.0013297874665931285,0.0012620618025649876,0.001908877987387344,0.00030509233096523566
3,0.004946547451235035,0.007495180294248797,0.015419530488429176,0.023606813234011252,0.019050874161460344,0.031933020649020816,0.019480874664769693,0.031278242629604644,0.015604554277467368,0.024263411093728725,0.00794888310042742,0.013340401833512412,0.00510557856675006,0.008601364191641973,0.004872933447530979,0.0077591195422416475,0.003756532057204256,0.0047150972223586555,0.0005597906236879292,0.0021878708250278973,0.00384207836445783,0.009002232729740458,0.0053134985183682405,0.012361019874381634,0.005741699051733417,0.011455447061164427,0.004371182633267284,0.008301413053460513,0.0013414243842895831,0.0038287231848109127,0.00023823388919820305,0.002036206449474087,1.9945792442757982e-05,0.0009583969029529712,5.600321655164234e-06,3.442219085774248e-05
5,0.014889622051400127,0.004048062924411245,0.032513080364323516,0.009500228603307907,0.03458321364694341,0.010724825312400212,0.029766710258654926,0.011572217255184758,0.024414144291103407,0.010631480094665021,0.019023996071782498,0.006507578674340845,0.013010747258271933,0.00522492422879573,0.006317191600748364,0.0054276524944325815,0.0042832542450794995,0.0039013422314461543,0.0008866762717997902,0.00015275764245176616,0.0002788951966736534,4.746456967006787e-05,0.0021946333608363873,4.116918205025256e-05,0.0032472105084915444,0.00046783724737495263,0.002390867052109942,0.0008006405507869729,0.0013011963082607612,0.0008179284165647988,0.0009194127242723165,0.00043135855040808246,0.00042394390247113274,0.00024509142340342844,7.692057552738956e-06,7.678819960422844e-06
6,0.00518484752324173,0.014961120617835489,0.015567873716462736,0.032405296206627895,0.019055269493345777,0.03712868189331118,0.026108000041960865,0.03381918634455532,0.02478469969061588,0.025857755319255108,0.016235466821666062,0.016813558818729993,0.010057412320338374,0.009900302444235738,0.006327026930207676,0.006456382288751088,0.004302788662615322,0.004127718862568517,0.00013479648491968737,0.0017212538366555004,0.00016405738746237144,0.005047957920242396,0.0011183682154684797,0.003583222342202119,0.002509012693913933,0.0012855659892419768,0.0022440227766265157,0.00044633743865928944,0.0010934139752166354,0.00041764674034738396,0.0006722493661922881,0.00011755903616369596,0.0001856980277879427,0.000488165638004866,1.0057973837620157e-05,1.6881501899355338e-05
7,0.00598402988549924,0.004988457145892174,0.01717413000963049,0.012580548237275991,0.020033187021627014,0.015658066625961062,0.019631480378409776,0.01860946386843042,0.01706035486236648,0.01816763514073618,0.012869040453995085,0.015596967628241152,0.006879348059064703,0.01019687752929919,0.006552635970709633,0.008136583587715965,0.004420247234946008,0.004871655845620617,0.0008814016429003076,0.0006664204802421078,0.004692190864846582,0.0021000873888375967,0.005488376077884837,0.0024345271553107774,0.00552280847689003,0.004045747728228118,0.004264432238827278,0.0033783827872492537,0.0025356757278957656,0.001704061089556268,0.0012721743229330612,0.0013640829700347862,0.00026556319290276355,0.0008629670981545566,1.024445038808124e-05,7.585234949354113e-05
8,0.004536959382326206,0.004767550085008085,0.01373904085037804,0.014665221360263202,0.016952712164461765,0.019302101048557906,0.014838819558402183,0.01832231341003671,0.012513614577998836,0.015115429826445691,0.012877219815117162,0.012227751314674183,0.009688205114582155,0.00857391214487017,0.005468053222567737,0.007381487096637164,0.004202160188719439,0.004918090840066512,8.945906584816295e-05,5.255202306947829e-05,0.00043842835000751753,0.0004392485266396015,0.00013808113687023793,0.0006674028258807846,3.412244976366198e-05,0.0005984879469132041,0.00011132681739655585,0.00031021428556697844,0.00030115002693863896,0.00034080070780293924,0.0003071496448707581,0.00012198851140213632,9.226363535443761e-05,0.000432392296958024,2.509749928662959e-06,6.820259451634136e-05
11,0.011401653230351548,0.007115509549268256,0.026064207556514736,0.02357661785744275,0.03178683939439085,0.02938984842456423,0.032245261379072764,0.030317282923462325,0.027344793436158126,0.024877293563284695,0.019131112689636166,0.015952878118838384,0.012540120200691755,0.009646295395255923,0.005831689058019753,0.006581748154691315,0.004130163540895755,0.004526435822903358,0.0003575866652823571,0.0007790225937191694,8.613864407020481e-05,0.0030907951695611233,0.0004259530723002856,0.004211357655725882,0.0024445684214306346,0.005122087698724697,0.00279177230254885,0.004073176236459905,0.001967140696608489,0.0010321112731250534,0.0011596126224508935,0.0003643084816731129,0.00020481514807424298,9.264502117052206e-05,2.240488838240761e-06,5.419794393873144e-05
12,0.005109148181211512,0.0068765255723857695,0.017325312709487974,0.019079963519493544,0.022932366425613738,0.02562211194060782,0.023493096726386595,0.02518768688439384,0.01946838662349707,0.01970421270182766,0.011163377946237115,0.014845520934318476,0.005991301906017399,0.009715238458450898,0.005109036497709016,0.005962844689503067,0.004158776368664383,0.0041642297229500585,5.7011156439201976e-06,0.0013485725888983855,0.0005047196392682337,0.00380453248901997,0.0011159245573018274,0.005744167097433566,0.002233890179885446,0.006346267113521619,0.0023235466570097193,0.00481549821688356,0.000651375640636474,0.0022973221118324284,0.00032116079738113814,0.0017926060893212598,9.414299696412955e-05,0.0001721662918213057,2.2147546401844136e-05,5.867876623001965e-06
13,0.010701274363198747,0.007116110243049656,0.025965338661698718,0.01710382556553578,0.028557007206794827,0.0188972049467069,0.026895706464997886,0.01729111487115451,0.022403018747379547,0.01639959204745032,0.017965138966602935,0.014000147430226347,0.012505888297375553,0.009675058450791066,0.0064771751181225135,0.006820216966281371,0.004270030852409159,0.004727187167424476,0.0034733540589265686,0.001228237509807216,0.0043586539268110625,0.000728506704765321,0.0033908471024930798,0.00034918896437967985,0.0019949772222671034,0.0019017328348764472,0.0013357837645384717,0.0014737988529243211,0.00048305066949244207,0.0009184961049431968,0.00010231786729535938,0.0011151833307449497,0.00012364744277931487,0.0007080126450025546,1.893432021463722e-05,6.510775956015601e-05
14,0.003713691856669722,0.01357940207427137,0.010223614658546026,0.02790095338648251,0.012824717180495791,0.027958179147214653,0.017517432222120325,0.02223182284531397,0.017690830794736153,0.016159350093914986,0.012341287889659575,0.009187160380591787,0.008138538724255469,0.007184773660812349,0.005257802020040858,0.005658812229663474,0.0042854623909695504,0.0042100196369536545,3.675788584699831e-05,0.0031525867241702,0.000371663407410296,0.0019129072466654374,0.00015307601631215408,0.001778774841432967,0.0013426039917066,0.0022235956096614898,0.0015035586435926662,0.0022148888699331046,0.0005766645389827275,0.0007637506384222158,0.0006355770117644922,0.0007758451958503446,5.6275412232041457e-05,0.00021076898524102487,3.793583679229747e-06,3.0324061956053197e-07
16,0.004475502626197444,0.006447821430071756,0.013095409447339623,0.01720895487903221,0.016805048542244003,0.018284294834356035,0.018809806866381198,0.015345073136266226,0.016867875028138187,0.012658974172582762,0.012197300254838032,0.010156176593450503,0.008297877645706416,0.007288007888464851,0.005208812719475956,0.006626944308778708,0.004057230610273413,0.004546810559812801,0.0004893546646197269,0.0011104543978786587,0.0016181873127856404,0.002842507024262769,0.0019241040917891221,0.002837801945823575,0.0027001623909827174,0.0015686162840267037,0.002371745627114618,0.0004098105721788617,0.0010833588436106728,5.370420273340613e-05,0.0009599221213683119,2.9957157371632793e-05,0.00018986238627317304,7.399645605887082e-05,2.72633390561887e-06,5.479867149847626e-05
17,0.010921878039945179,0.004501594140491647,0.03300286046613527,0.01106451826186508,0.04344490392490864,0.011900439797033665,0.047574965217570764,0.014248566563724342,0.041920745440154436,0.011902257773797578,0.03767281241954247,0.007767512228060025,0.030205975275053587,0.006585064007773464,0.016976658969393307,0.0060095435052715685,0.007701950110665041,0.004200082122262334,0.00410754541507803,0.00022832563063709613,0.00879422858417718,0.00011735711016283115,0.01086627597114457,0.0002652623524585372,0.010816044979159833,0.0009844023389435491,0.009740092582492602,0.001025525735012939,0.009510626715651723,0.0007939301410906884,0.007216314718150523,0.0005978249640369329,0.00258245600919848,0.00035845748094125163,0.0008343008648124667,1.8664977387882667e-05
18,0.0038128641703148347,0.005692030985643934,0.00815846505269886,0.017701825036588327,0.010512314010380908,0.02123950980470347,0.01083998244569286,0.02150463201437416,0.011224558613486013,0.018439051270042396,0.010087607575303012,0.017490406660401428,0.006865406212005578,0.014380167628828199,0.006783933270306648,0.008731654530153584,0.004547247827681105,0.005205383948678106,0.0001932837297836293,0.000614836209080509,0.0008113543753285514,0.003090276274102218,0.0008913111534381893,0.0037962270631633067,0.0010578662315046902,0.0027959275644901535,0.0012428450172698312,0.0015248874871978488,0.0012888120492436368,0.0015287096155356017,0.0008079396197766115,0.001456059095329913,0.0002884493134014719,0.0009636193072730726,3.263175433759117e-05,7.872423506228313e-05
19,0.009922248780819595,0.011872221447602678,0.02582305304787157,0.029037335598732093,0.02995664658241598,0.03164234821204222,0.02799119116091557,0.02533592947388824,0.021340583912308173,0.016326650734468397,0.011984063599463513,0.008880850439890077,0.007454287548404441,0.006234348080748788,0.006543313090887842,0.0053877955202869,0.0040777727195491905,0.0042506681360864355,0.003205460273594757,0.004948182185886175,0.00562053720946281,0.007861875332314947,0.00573936287307698,0.007086496900671993,0.004190368768864481,0.004562428458319095,0.002882625782975083,0.0029158467289102635,0.0010403289880454396,0.0008726043193857363,0.000485719309196698,0.0005586857225961116,0.00041926801904383886,9.486205960387067e-05,1.3333367869087032e-05,2.7180185924237415e-06
20,0.004929191721088988,0.0050075584468385155,0.0145293174896578,0.012408786368072383,0.016887900359627346,0.013507348093508434,0.015199151125762965,0.014739086102976057,0.013580587180346977,0.01268219960875974,0.010956593301603626,0.012152356093313705,0.0071550502728428,0.008911388701013023,0.0059284164419422195,0.0063631527833813645,0.004245950637854245,0.004364014630136584,0.00018083752264289355,0.00013488249239657015,0.0007390804435976651,0.0009569984320620523,0.0011204623937463407,0.0006058869216993525,0.00033657110021063653,5.1054039315153146e-05,0.00013400471356265705,6.492974229004876e-05,0.00036892903803920985,0.0004565250010801006,0.00023836207018997364,0.000556934963623019,8.151259385377218e-05,3.294949644115748e-05,1.0089438001373937e-06,1.4387720675113924e-06
22,0.006391346294682935,0.004560553428823914,0.01575190678220362,0.009969796332863283,0.016019807447047875,0.01042751307267074,0.02482981104675693,0.009384145515612202,0.02554462612135815,0.00948059557130267,0.023685294920459406,0.009697808231974712,0.017481835348606208,0.006393128440027083,0.006797882036458065,0.005196908129548177,0.004338286283016972,0.003970120806580444,0.0005566872584129403,0.00011844442569248538,0.0002558095495649711,0.0002025047155918545,0.002043464336324155,0.00020150114947071942,0.00843432742644288,0.00040877326380706904,0.007729561974791777,0.0009094376857647854,0.005712391233178994,0.0013241014071073967,0.004112013133643249,0.0007518577365138643,0.0010563788832043547,0.00010189609303672665,1.7655330753115393e-05,4.0672798610247165e-07
23,0.010770771179989376,0.014702214431561833,0.023408495095127442,0.039387360150328996,0.025327198992750724,0.045597251741587644,0.02302264462572384,0.043067011360261115,0.020518493892712677,0.03227360628450608,0.01744076431490545,0.02178968450362068,0.012706834648751917,0.014116509760600894,0.007561047102947813,0.008242594626125128,0.0049952745058653575,0.004941725757148947,0.003922195647364037,0.0011405460696514388,0.006666179555490972,0.004819769495510634,0.007235727917585268,0.006217800121510728,0.005658508972599163,0.006792318235141426,0.0038160591784654886,0.0052810212882945734,0.0014246675619113485,0.0017848113316345417,0.0004698661714806015,0.0008846268769859035,5.612467933300223e-05,0.0005258185875268602,0.00014568806472386867,9.280370387243213e-05
24,0.0031328373558318586,0.0041760216522783045,0.010417941938455483,0.01112945274420359,0.013901503551847773,0.012087346760827082,0.014024206680086238,0.013046541332143252,0.012308445382113483,0.011049911494751815,0.012190267218580958,0.011398507700543573,0.009153487211871952,0.008490686928737938,0.00708447308327703,0.006114104807225211,0.004263570488167876,0.004563592460025032,0.00014897198489901577,0.0004377745112267609,0.002051036439310696,0.0009603797356090267,0.002946821298247846,0.00032638563629141853,0.002180465491536711,0.00016689724028606996,0.0009492740468798767,0.0006689183594910887,0.0006985413927475501,0.0013124583702721268,0.0010133034717369894,0.001410378162638943,0.0005747868572249949,0.0004387459173523378,2.0988364597547587e-05,5.3095301255607326e-05
