edp,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
21,0.008896046460066427,0.005826329871642271,0.018921803893846196,0.016764375398558597,0.019242491664763568,0.019424843887419448,0.015824419301299734,0.017145291390642584,0.011813659343218728,0.013654439822727769,0.006729450267490688,0.01086799049301924,0.006173017825971862,0.006555413062992161,0.005397587334411771,0.0053168556891647805,0.0040168156191774124,0.003822048579921132,0.0026098443820752396,0.0007522672477568233,0.0033433928405339976,0.0025071969340875614,0.00283625797430573,0.0029982947818358212,0.0015284260745063805,0.002071471075283789,0.0007257945282611802,0.000809491510768976,0.00012899303474671935,0.0001221265497758454,0.00011536600331802742,0.0002693984975167327,8.247949563703068e-05,0.0001146149759638205,4.112481775042073e-07,1.2702822323476882e-06
22,0.004845874820869985,0.006904995929452537,0.011825588796428543,0.012699490592368102,0.012118329531391416,0.01095222241952351,0.0161165185068184,0.006817704915782674,0.020155383626809593,0.0066994428243182585,0.02387013305150572,0.013883629708080955,0.017620263229758626,0.01455765035207409,0.013070488084646096,0.011633557717049828,0.006568378732548085,0.00665443057009371,0.00022619270928083592,0.0008706759422698963,9.555251584403273e-08,0.0009114305619123797,5.456048155816929e-05,0.0004969995509952036,0.002272895443523084,6.57566453822574e-05,0.0031963149220931384,5.334979315479762e-05,0.0023817014142622963,0.0005645716185992669,0.001309601860955537,0.0001672960564505298,0.0003234657714194689,0.00012652791102165203,0.00017485368669491934,0.00034737347991679044
24,0.002845570135156165,0.003908273246563004,0.006596933650186339,0.012268360377969207,0.007906317794443543,0.017645739355220975,0.007776665366141277,0.018620251933263773,0.006520554981814346,0.014180321923612236,0.0057876939506104836,0.008548202345335296,0.005176812093791309,0.0060995071839830195,0.00507356804829814,0.0055783829036988196,0.0041405212777900656,0.004445480434712877,3.681039931025883e-05,0.00038794686213015645,7.804261978511316e-05,0.0014802243998375494,6.569958127927578e-05,0.0023937858686418336,0.0001615276295426719,0.0025058184973921096,0.0001885828331232056,0.001774329260757626,0.00017568001291039953,0.0007852780961582712,9.673616471377733e-05,0.0003936269223799127,3.8779460405628155e-05,0.00015687849011549083,1.189788530165751e-06,5.938441998924845e-06
25,0.006168317999137185,0.00594191516863546,0.018645977346012792,0.017361477062255902,0.021609716629344657,0.019466174245852074,0.01888550610918066,0.016587184255972016,0.014712765420039756,0.012485160248957869,0.011020596509346694,0.00922943811519283,0.0073299047636113486,0.007995338136304332,0.0060081448279334995,0.006597804016354456,0.004512947196963402,0.004586343653381144,0.0006200410372939632,0.0006627008274358095,0.003319663261364826,0.0031426667377001203,0.004128972526700353,0.0036973035988265212,0.0033821447128663893,0.002527673132520252,0.002134048261414638,0.00120335254383087,0.0011350550592070412,0.00026318401884878404,0.0005118003733494677,0.00043766982685700616,0.00026639797261625764,0.0004990582918405178,4.099024675129035e-06,1.504214471911135e-05
26,0.004449418217350757,0.007439986174521581,0.012422219918736484,0.018531489546787877,0.014922109847863666,0.018879368296109485,0.012947414137391072,0.015754662268118454,0.008920027009140514,0.012307801510817904,0.006839764819761625,0.009270628643556997,0.005886281328684247,0.006132801549240739,0.005471621398221253,0.0053554065266133,0.004199905369341991,0.004076366056682991,0.0003655969862286275,0.0015664289696686502,0.0015302302108086622,0.003978568615009866,0.0015266298220578632,0.0036044868765917996,0.0010860950707451064,0.0019529243672569275,0.0005535970853726645,0.0011136392785711436,3.882376971002984e-05,0.0011487586630529384,0.00015209590783362226,0.0007558916196612226,1.1756733323933859e-06,0.00016000352889006112,3.3896270065496104e-07,6.6284773469141086e-06
27,0.005890682001078816,0.005223732457588595,0.016012532356613048,0.01706283001211605,0.017142674968499545,0.02032869934503936,0.015163243256346944,0.01819370332275791,0.013365877831951188,0.014696559575666627,0.010749896751077737,0.012717561144164273,0.007168772694081267,0.007398736332016487,0.00620060076347885,0.005454278189016946,0.004672082512413125,0.004208437841855069,0.0004409531569140038,0.0003858772396184609,0.0010625818555791413,0.002340694865598912,0.0011787574445258323,0.0029449553295687546,0.00024264381411718498,0.0019506994638859066,0.0005207546683227554,0.0008270285333946941,0.0005951644225705012,2.4495527903574576e-07,0.0004456795043098516,3.0512410153685577e-05,0.00014775580580727189,0.00021294828611264196,0.00011265673544554462,9.432093185761203e-06
29,0.004638797891028838,0.010484000537178642,0.018215847620170412,0.02513687835659139,0.022726718001442017,0.027461073438683543,0.020542770549891946,0.02344446936963191,0.01691656097740492,0.017819619860127582,0.009757194853024717,0.009509211844227688,0.007266936801730765,0.0063598836288506575,0.005651990295447342,0.005629824739148972,0.004265168833681694,0.004167473481506063,8.763084476859867e-05,0.0035658422309703523,0.0009064950256540533,0.005025489459317677,0.0014829004460086706,0.004538358337723352,0.0012331059956853954,0.0034689999979795037,0.0009863819066736352,0.002651264589327424,1.808206105083721e-06,0.0007814357176961445,0.0005788816300010461,0.0006430907969598984,0.00015955089935369989,0.00026310720735929526,5.483912210172998e-06,3.860232524437856e-06
30,0.0061644871454201245,0.005551537571950227,0.015843577929753796,0.01337889782591677,0.021543580240268007,0.01748448111519183,0.020038026794761306,0.020072026513029594,0.014157559133188932,0.01903645097070205,0.009104262340830411,0.011291840012286643,0.009138719076807647,0.0061635031824328924,0.008708159210296707,0.0078050505449409726,0.006757393142481878,0.004927472321676156,0.0014532760368042479,0.001053448174167393,0.004875769674121642,0.0032395585653637593,0.0066591441135675,0.004351419658117238,0.005847329689535698,0.006175783996145736,0.003720674819990979,0.005216833720395955,0.0017247290622621374,0.001947329682977541,0.0016080419080728935,0.0005004729038464689,0.0011322728520715142,0.0004810693706351571,0.00052105894089232,0.00010011362218001829
32,0.0049889803523381245,0.0050672512255811025,0.014229869480446529,0.019185886375316947,0.01801916661727539,0.031507367845360366,0.017821766367833763,0.029891363808142585,0.014830932281286827,0.021854898164672062,0.011716371394725695,0.01459401129771801,0.007590647113925508,0.00869785152183896,0.00562143057717571,0.006156677554204639,0.004231503944400647,0.004408129888020677,7.407485659851747e-05,0.00047098980866201983,0.00017911279590358977,0.001271438050312981,0.0016393060427654363,0.0038058792122527647,0.002342597785170988,0.0028559126800529666,0.0019716394867260994,0.0015323919872345902,0.0012792542635434905,0.00020817407427019583,0.0008286525431158979,0.0002205892682146261,0.00011275145832936658,0.0003427165381542776,5.8551175779072915e-06,5.294765255479772e-06
33,0.007005245136168249,0.003970900902503056,0.012679172073675131,0.009305343952234984,0.014040664193666758,0.011001184713251325,0.014854945559316962,0.013884598730784296,0.0147396821600762,0.01631368122569288,0.0144332435255992,0.02130211823688249,0.015180124101485686,0.019923627031222618,0.011628771537519428,0.015769095267513588,0.006644482970500189,0.009170007636760421,0.0011346200203257442,8.368145916969127e-06,0.0012291644101233533,0.00016117603686923633,0.0009585194353637508,0.00012143385491857853,0.00040265583198698606,0.0009816413662801697,0.00017480690010501752,0.0009917343297226756,0.0005588629552915542,0.0005757378401602889,0.0007225895001907489,0.0003024648065006933,0.0003782980475182748,0.0007679939629861845,0.00015758461507987392,0.0006724690610907225
34,0.0036654236023969224,0.0035040284156303415,0.007653793474105959,0.01037269384244471,0.00745276313987215,0.013012264486354756,0.007706444215867183,0.016856012424384004,0.010186412197918037,0.0167191389589086,0.01613610123698949,0.02158609402209641,0.01489755828004037,0.019812041945986535,0.00902135887892884,0.011308919010215602,0.00545212441315969,0.005352577965241712,0.0002585065646929162,0.00012707153009901943,0.0004453055677787471,0.00023674559304792648,0.0004614402256390574,0.0001876066332216671,5.547121716979511e-06,0.001498651509344264,0.0004000458818201369,0.0016114398657443429,0.0010267784580723872,0.0033239491422887945,0.0010639510637777,0.002980661387655144,0.0008121457574821068,0.0008668472545029177,0.0002062406814207396,0.00015176551956422242
35,0.01363199979976932,0.008655703423475726,0.02603865963281835,0.021797157468537536,0.02676977507586348,0.022242251805746793,0.022707767064098185,0.017127942986565853,0.018506439064349678,0.014654831307388018,0.011451002218971499,0.011439173420707088,0.006443121476691793,0.008290388694304584,0.005156304188013152,0.007357280430121231,0.004236263427502134,0.004436346779547082,0.006210400030737306,0.002947346798812699,0.007763874199290078,0.0072809889714527875,0.00753612689891719,0.007025950542515773,0.0060162423270820765,0.0044726130906352956,0.004389707691022772,0.0036619979648736378,0.001980430404032738,0.0028081833197506315,0.0008200954033790574,0.001941669172318963,0.00015773876272260858,0.0009926011139345103,5.7786345519114586e-05,3.800795917081771e-05
36,0.0033896003352161357,0.0028561121269524235,0.008360634839722193,0.007303459700868283,0.010224112605630945,0.008720901737461012,0.00783618082415055,0.006329668581171057,0.0086700746969493,0.006046549830834385,0.009677963658218217,0.01031676734745227,0.007029230627818037,0.01308043403475021,0.005998852056141386,0.009691966664907205,0.004752731584114982,0.004999101835956122,0.0001652348467642922,7.568800734962481e-06,0.0006385356562227138,0.00015755531969511747,0.0008630868884077189,0.0006045467620365273,0.0005268695996294372,0.0007835080891241341,0.00025032787889465535,0.0003884412672651437,0.0011578292507366881,0.0007154222797033599,0.0007411342920409874,0.001215823977336973,3.5363781766491425e-06,0.0010015676700985904,0.00017008804749440973,0.00014699272327471148
37,0.003259555408803902,0.005755439216350923,0.009273163985604928,0.01684103241529351,0.011319444807775957,0.018897801864273474,0.01208801263306949,0.015997218261081237,0.011382750532306569,0.013346609077757433,0.010369282508478678,0.009822945179087569,0.008219216464862142,0.006575993600912968,0.005985317292423524,0.006349676892477505,0.0042685115518875175,0.004566018293363396,5.556900783943476e-05,0.00011993134334602104,0.00011903377495730029,0.002587947167854261,2.6712892215457424e-05,0.0032320311952519208,0.00015011748022531208,0.002169506029118952,0.0002815310640384806,0.001107596785562841,0.0008071007578661692,0.0007062193874504891,0.0009821565342559924,0.0006126542822393389,2.757239052635708e-05,0.0004957720752512387,2.7089365505824053e-06,3.835848922589813e-05
39,0.010591160702584876,0.004955155419223836,0.02819081400150824,0.015641956311259014,0.03428706412284094,0.020083884632886607,0.037197132294574456,0.020373739873803656,0.03093281189998818,0.019088360598914018,0.02064078904204976,0.020404705417034277,0.012275848487206531,0.017127924119985212,0.006027556297717354,0.010808515139332545,0.004432191732363004,0.004751387951041686,0.004661719996810879,0.0008157183205931519,0.00876788487764818,0.0038959669643421103,0.00915606224713933,0.004966978162378221,0.009245286508967747,0.004958100703980118,0.0074945638122397365,0.003317356649871976,0.003700792668171636,0.00360486137072179,0.0014755444147638184,0.0031612588619332202,4.4908856117477675e-05,0.00251237579146846,1.1939004127274716e-05,2.0976444175068705e-05
