edp,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
17,0.002541858860712306,0.0020458498423093297,0.003921869127070399,0.0028482595484027426,0.004558994409323531,0.0029940405688078466,0.0043386343026492556,0.0036167662127692514,0.004890652616457046,0.0034321408832210768,0.0056040336784393486,0.0030217896697292733,0.004562282789060878,0.00403563595643982,0.006186201621913845,0.003079911719316234,0.0054674935019709036,0.0045850816046469345,1.2582474768009753e-05,3.609650539773198e-05,0.0001317236717070624,3.290837565902308e-06,0.0002278769606985375,3.833071689016682e-06,9.113431552396034e-06,2.5670683064464545e-06,0.0003123866915571014,3.311395831051858e-06,0.0001329848356061615,1.6072926223337412e-05,0.0002543578328376307,0.00014086161477415432,0.0004712453041446326,2.9945281926826162e-05,8.412608402045947e-05,0.00011205846644671478
18,0.002619380299817522,0.0023767181562849068,0.005206248199576367,0.003726320465978785,0.005971208496720204,0.0034888034679406055,0.006186990966326076,0.0040834368988489494,0.005404219621719775,0.004372182293361693,0.005187650350069437,0.005487689864664376,0.004569587292687715,0.004293231734284391,0.005373641700957144,0.004575322985353496,0.004254965897969223,0.003454045482030956,2.7656289720202277e-05,2.0690726920295198e-05,0.00010104936023129632,7.070286135829693e-05,0.00011137993340457938,2.595293556835571e-05,0.00030555057014989824,1.581422446666225e-05,0.00044287768805840094,0.00010867707011298031,2.9854171005727125e-05,0.0003147663249543054,2.1380568910350695e-05,4.5954744288874145e-05,0.00013954473320550745,0.00012292665489264357,5.9152751825358905e-06,1.471660870580878e-06
19,0.0032100215454424776,0.0018517602048618359,0.008268204959200288,0.0031067480405881534,0.009302790738063999,0.003151811535603929,0.007231783185831679,0.00336052828966947,0.005620175858847027,0.0032688460042696633,0.005523657678369814,0.003359737238255103,0.00441110690261755,0.0029225397037910285,0.004131305476044675,0.0028416607381826454,0.003400572243179487,0.0024030628516996523,0.00022718775166808602,5.991152530269565e-07,0.0016470065920138875,7.240538074220962e-06,0.0021643651220092444,1.0331509990235121e-05,0.001671472118508277,2.027419430973882e-06,0.0009135053645859931,2.17794628151151e-06,0.0003934101820407571,1.294730352451988e-06,4.90477887479495e-05,2.8174204029888433e-07,3.877338458854669e-06,3.346754550435618e-07,7.78654893437126e-06,2.333845895750849e-07
20,0.002475931426730725,0.0018102992129568085,0.004795053423676025,0.003082040400763108,0.004349421818250534,0.0031646481303860873,0.0033113749412912396,0.0033790464599926504,0.003035102603508206,0.003217812460875135,0.0045471157721661,0.0032067928549304268,0.0049566487260162525,0.00315377430605025,0.005624130992366315,0.0033440183752469813,0.004085070708518917,0.002845904874633924,8.649803653760474e-05,2.695904905247121e-06,0.000584634690827864,1.5087084538828125e-05,0.0004945452042850576,1.4554083974972243e-05,3.1873728915898985e-05,6.124910378896544e-06,2.6905221923942507e-05,7.304981796298546e-06,0.00016300718672771376,2.717111346072373e-06,0.0002581566552477722,9.010662979210099e-07,0.00017982114049079688,3.2730357428996877e-08,1.2431526133065246e-05,4.942891086979078e-08
21,0.002294656821482709,0.0032390514500775895,0.004262693681794114,0.008008957282397157,0.004594354245628642,0.008589075477705235,0.004157543244840942,0.006600408307001547,0.0038772669043660437,0.0051045480681369,0.004194398202951797,0.006020709474407346,0.0038248667743732857,0.004627051711463335,0.0036711654165700537,0.004648926453130209,0.002969357606397508,0.0036450084622645994,1.6123293135118804e-05,0.0002143109889839232,0.00015085534594248617,0.0010215613501382784,0.0002103775334419069,0.00147365714578824,2.5894719105444014e-05,0.001388116492511645,1.8923166544853065e-05,0.0006933962835776657,2.8138613492590038e-06,0.0005839870124299337,2.318571084958499e-06,0.00013858586426210865,6.021311201250951e-07,7.602776499767761e-05,2.0317860472455062e-07,5.733776511188258e-06
22,0.002321638591349049,0.0028414117536806147,0.004668337105404601,0.006251643522923597,0.005225766627576696,0.0066959663061073255,0.005221478255383666,0.005972164768458182,0.004908287640304265,0.005516351540574653,0.005912158400749321,0.006334405082626524,0.004583951097194718,0.005608350838220988,0.004431293078060618,0.004710010934494937,0.0034980958019909967,0.0036448395550374713,1.3662283391113062e-06,4.954127684015336e-05,4.73697396457942e-05,0.00016367395059962417,0.00010127526266846248,0.00013112633846875939,8.992286938411506e-05,1.1044263799019228e-05,1.6871330250401043e-05,0.00019747002474849112,5.889194002038674e-05,0.0003448346084063105,3.607972438771291e-05,0.0003729771123096201,1.2326799276352962e-05,9.601776151077428e-05,4.864515619385898e-07,2.7762118364418246e-06
23,0.002810960702687303,0.0026389399698174827,0.006656938523185714,0.005168141001649278,0.006719247026201664,0.004880396246971428,0.004358905077565978,0.004332244898401603,0.00423331207531952,0.004248472802479901,0.004834143027765431,0.005142908603518375,0.004362224652819102,0.004243731669173772,0.004543081393994414,0.004389121998566063,0.003630831721733462,0.0036396008006216282,0.00010070977274863391,2.1357376823708615e-05,0.0007517140018772344,7.606242599303561e-05,0.0007508668512514315,0.0005290071689288847,0.0003115042536062534,0.0001603250922267562,3.376789720703453e-05,0.00011241050401521433,0.000150413796798812,0.0003037098773416041,2.4453590386080794e-05,2.6510181408893494e-05,6.695751352384023e-05,3.5395837799826695e-05,6.012866038082105e-06,3.3710852993401167e-06
24,0.0021125026135973947,0.0019395335267150472,0.004355582107818769,0.002956797202779731,0.00456002092543541,0.0025724549024961764,0.00411761227825028,0.0030721841723772947,0.003974213430343554,0.003049225441110517,0.005938461288550587,0.003145324346606735,0.00611988957021504,0.0026144251887736405,0.006416037995170161,0.0034263096084866627,0.004145263258601388,0.002982680564968906,5.5326409336842395e-05,9.365113400685119e-07,0.00040940680966539123,4.711512035408495e-06,0.0004888161005859148,4.708812539421048e-06,0.00021062206183222732,1.7278593974414103e-06,7.040344896500712e-05,9.291230444771599e-08,0.0006656484414416491,8.657462878910632e-08,0.0008467027663066069,1.523400541762248e-06,0.0005531973052527191,8.603250056347685e-05,1.6960866735885412e-05,6.089439311989672e-05
25,0.0023195630586802366,0.003137583557229266,0.004362947106551594,0.008275275799499172,0.005015867848942854,0.010250745956823144,0.005536878253437185,0.009382398192034612,0.005807638334182581,0.007105294116092651,0.006322606605621809,0.005814027342779559,0.005758966059513995,0.004856792298851888,0.004739160705110032,0.004568469450924387,0.003651974068152015,0.003642396229268037,1.9572560145898132e-05,0.00012652074368745816,0.0001721560974228555,0.0008070255825498897,0.0003238825722792414,0.0012625989329234505,0.0006366079269201669,0.001440034253171191,0.0007520772650071706,0.001320185023211592,0.0006944395978435738,0.00041829888448238084,0.0005174558421343311,0.00017010668961202986,9.513684239970815e-05,4.3625802993699084e-05,4.0574435032245044e-07,1.1546917435210877e-07
26,0.0022435694125678787,0.002938970703138468,0.003918853568959423,0.0075588225147919475,0.003689429338272745,0.0076231583982911385,0.004071899092050511,0.004855316690522094,0.004107466877318233,0.0038665803679784226,0.004293268410570459,0.004516482099249526,0.00405445578781876,0.004007458198469873,0.0042557557413304935,0.0037390270306985537,0.003424812179820198,0.0030918346987741283,2.368742886129657e-05,1.3906666544495234e-05,0.00014022941227004256,4.737548311496794e-05,0.00010050921934804592,0.00024638711754926094,1.5080867363339743e-05,0.00033394416201990495,1.790816860253595e-05,1.9913536132361583e-05,2.1571427351428605e-05,0.00012327872819039025,3.7007850218556794e-06,1.610808778357002e-05,1.9834816617656644e-05,7.912706625073502e-10,2.530878304801627e-08,6.18006655900185e-07
27,0.0027505082572808017,0.0030859016740593602,0.0059363195475521475,0.005115099445620812,0.006503164645057584,0.003624524051103551,0.006699587445538944,0.003733794083908713,0.007874882118785958,0.004075329706171053,0.008759985748952107,0.0056303530161130695,0.007346205193549016,0.00617066842047622,0.005237160768828608,0.005970035988367707,0.004812297590980725,0.005170263075097415,9.839281166850689e-05,8.31481633697313e-05,0.0007772236599296086,0.0003173621032704993,0.0012460139872470164,8.270449328160086e-05,0.0015246718568344686,2.1644046589336574e-05,0.0018825023296023557,1.6360137843537517e-05,0.0011299795445957853,0.00027523054387890535,0.00046539623981035145,0.0006965299940647181,0.0001590382749229372,0.0004075317532777895,0.00019195842829942787,0.0001829257872592482
28,0.0027593145076978435,0.003286937856530931,0.004243582511023607,0.00826366227730031,0.004513535193078253,0.008735551392513103,0.0036134983762025875,0.006321150224296863,0.0034940609967351885,0.004312717757101571,0.004590337836664053,0.005701544474946183,0.004732919999552696,0.004471966626088859,0.005775492816085222,0.005323023879396096,0.004008455818633566,0.0036640314233512125,7.494519715560599e-06,3.5908683746156735e-05,0.00012959021895324422,0.00023186264217683737,0.0003730815488396876,0.00065250927456968,7.144556053487723e-05,0.0007938026445314703,1.1311312239942419e-05,5.2446921796008975e-06,0.00010151940364912183,0.0004430052100512055,4.7433888291147586e-05,0.00014209674046275844,4.479531537556321e-05,0.0001625853094813176,5.8412186896302236e-05,5.2180789087534945e-06
29,0.003186444697866973,0.003912064714670926,0.007127819771484897,0.006635247318749486,0.0064868821335815246,0.005241295832294974,0.005418830717514105,0.004909763936040834,0.006897581782058795,0.00467178224701758,0.009975960740837514,0.006958921502564844,0.009393153907158606,0.006101064429069429,0.006001170103555796,0.006637678858157123,0.00497105345548436,0.006850333534997273,0.00014331975928522724,0.0002900458476964901,0.0007931218800985746,0.0004793610026126286,0.0008722239344486162,0.0006764291491947422,0.0006949353075106008,0.00035392806198778686,0.0007127002119054604,0.00023668366882222786,0.0006676078941183878,0.0006092541072171399,0.0003991374049097143,0.0007615277996769123,0.0002303869225217849,0.0004814036577334459,0.00011969565051283179,0.0006316697398843275
30,0.00223558066728745,0.0022921675679821877,0.0047378561775579435,0.0034007435876812894,0.005914491341237673,0.003337392758955442,0.005528058458014664,0.003846719314275416,0.004592583489315016,0.0038824393901559827,0.004114530355737324,0.0037030044747565316,0.0039256556892595445,0.003352957372423727,0.005049227411964993,0.004337202614766134,0.004140394844043203,0.0038031043897180502,6.213916234846031e-05,8.202211154501287e-08,0.0005893978375388113,2.3492573820693477e-05,0.0010745487264052925,6.341979723415574e-05,0.000853283030086005,2.485454279951517e-06,0.0003194137865881312,9.64337513089655e-06,5.526227395286432e-05,6.534203425455525e-06,5.421266436251735e-06,1.6227935312863406e-05,2.7516196255855092e-05,0.00012081760860007632,2.971621160798128e-06,1.5176685476429025e-05
31,0.0018576298652067823,0.00276486188674401,0.0028944728628396694,0.006653751469499855,0.003057189177465216,0.007048052421382771,0.003428719569883072,0.0063300382007691475,0.0034442713034954667,0.005879236785159636,0.003674819751557178,0.006978944411312618,0.003930376921965067,0.005991820007015611,0.004188250528848061,0.005965196393883905,0.0032782068834097114,0.004285149195862949,1.9144643004093089e-07,6.2197908174299e-05,1.6054970287691979e-07,0.00045354919066282887,4.568153155744473e-06,0.0007034135963880915,1.3077626948262556e-05,0.0009523754097496562,4.131633363019312e-06,0.0009235539095061868,3.797314728082516e-07,0.0010250922403644519,1.0164604205720493e-05,0.0007088868156766527,5.803112001877262e-05,0.0002836763891943916,1.8715143343395858e-06,3.2827376561296623e-06
32,0.0030755318163379606,0.002317618389072186,0.0073650158304738485,0.004231175895937806,0.007649928575306726,0.004584229047510723,0.005788138918195566,0.004677321159089244,0.004260962710846126,0.004943104679416339,0.005439319114499401,0.005484159299980698,0.004633469025897637,0.004256639448824105,0.006056040619401711,0.004454370214337333,0.004167644393035932,0.003754196167146835,0.00011477396322601027,1.707333667717849e-05,0.00046286936955370597,0.0001234545678906395,0.00045898268567191457,0.00017004252303022668,0.0002418350785870546,3.715973274597696e-05,1.5672306304820858e-05,7.092147860224018e-05,0.00015142958347986606,3.60191936842035e-05,8.655088655652482e-05,1.99839464058724e-05,9.806909678883161e-05,5.6292061978409095e-05,1.303712510045192e-05,2.535179985369681e-06
33,0.0022638734855665492,0.002619847113971145,0.0037752010930948757,0.005399336819933262,0.003682385690100962,0.005397508279711352,0.003696666743097072,0.00446003857795624,0.0036236294459228414,0.0038690274474365116,0.004170610243913708,0.004159124958535785,0.004235978926766751,0.0037517401478308165,0.00445240804326701,0.0036211537965507136,0.003541928473732407,0.002972667674049857,1.5530424288163453e-05,3.814387235768357e-05,9.457740853591515e-05,0.0002753126715341836,7.028327317339122e-05,0.0003165303127238059,1.713646583233574e-05,0.00013942814991988806,2.3971454047486076e-05,4.105896387354942e-06,4.656190280908713e-06,1.4534060126649372e-05,4.273088540000958e-06,2.9931496471679785e-06,2.9364532352919375e-05,7.448668399464604e-07,1.1031026033960265e-06,1.3990475914379537e-06
34,0.001706568998319977,0.002431495410039643,0.0027676042121707253,0.005048145958827627,0.0025668351951103987,0.005535277836828645,0.002500720870147304,0.004739672672302586,0.002679295657862898,0.0042052218902827,0.0030864060718062505,0.004841083508840536,0.0029730945725684296,0.004126435096079186,0.002949352107623607,0.004046442609310001,0.0024497912378491607,0.003314465967662648,9.964943355108057e-08,6.613035211261369e-05,1.249154783883476e-06,0.00043782262023831593,2.073520249960144e-06,0.0004473832525282485,3.357236923450637e-07,0.00022592045718792766,2.023001581574863e-08,3.7337285246107806e-05,5.431503742626526e-07,4.1702353552187027e-05,8.913763519561589e-08,8.06385838462924e-06,1.2277333876272052e-07,2.624821914766342e-07,1.0131747676841831e-07,5.5968115174963307e-05
35,0.00277881558769622,0.002587814471289617,0.006151182414895851,0.004372281647366865,0.006808545026942967,0.005069433466852478,0.005435139961214144,0.00461355811283191,0.004831775223903032,0.004056186636154846,0.005309716133901273,0.004270773818757873,0.004623248283757757,0.003995590598671113,0.004486039182560821,0.004237473897035258,0.0038363954618543593,0.003610119306498335,2.3614675705533462e-05,1.5338510872585163e-05,0.00010911771527832971,0.00019599911354337986,0.00014834767845227446,0.0004659108389770549,0.00010166956128162237,0.0002811174361484776,6.071485283972919e-05,2.0793250250848075e-05,2.0183550716327426e-05,4.541968612361695e-05,5.973833186974293e-06,5.13872634639504e-06,3.604735417476814e-05,3.22900338281438e-05,1.1632154241190092e-06,1.0880780932958583e-06
36,0.002708412037129258,0.0026948642809229545,0.0060864213684329455,0.0051992762410556365,0.007504829578552212,0.0050239759012027175,0.007929426867529886,0.004004148455842006,0.00678993072373415,0.0038398802832741055,0.005730586560080098,0.003926781310215108,0.00475272938848702,0.003887804757571083,0.005032600468842489,0.004776635890864548,0.0039164184365846145,0.003328205521899508,3.265655899329644e-05,8.222882152237614e-05,0.0001531937750068038,0.0006459311519368864,0.00040895224929800967,0.0007041718842107781,0.000894387341942452,8.891554811360627e-05,0.0012684206890045072,1.5648844670656753e-06,0.00041271462873173845,1.3054190163084858e-05,5.689418209705378e-05,3.641992810733916e-05,5.921564009457841e-05,0.00015791660583832325,3.6752153901522873e-06,7.466533790647059e-06
